class,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12
0,0.245989305,2.760427807,-6,4,-11,0.430082797,0.245989305,0.004363652,935,66,64,152
0,2.637956204,3.703649635,-2,-6,-15,0.313357731,0.116086222,0.090368834,685,66,64,153
0,0.382538254,2.164716472,-2,-4,-15,0.312781532,0.382538254,0.369026051,1111,66,64,152
1,0,0,1,0,0,0.540034072,0,0,317,83,41,125
0,0.398905109,0.486131387,-15,-10,-8,0.331759293,0.398905109,0.302000544,2740,83,82,188
0,0.175843694,0.981349911,-5,6,6,0.517701149,0.175843694,0.20814019,1126,83,82,189
0,0.384555382,0.588143526,-15,-8,-8,0.274136641,0.384555382,0.575676928,2564,83,82,188
1,0,0.036057692,1,0,0,0.664536741,0,0.008299518,416,102,50,156
0,0.417132216,0.59062694,-17,-6,-14,0.341675504,0.417132216,0.460811457,3222,102,100,234
0,0.412969283,0.591865757,-17,13,13,0.428206065,0.412969283,0.431006101,3516,102,100,236
0,0.342375367,0.595552297,-24,-9,-18,0.398480865,0.342375367,0.534581487,4092,126,124,285
0,0.473477407,0.653732809,-23,12,13,0.43195078,0.473477407,0.588034959,4072,126,124,287
0,0.481095766,0.701833824,-22,13,1,0.45470455,0.481095766,0.609856244,4417,139,138,315
0,0.459317073,0.685463415,-31,10,-2,0.49912349,0.459317073,0.6430588,5125,157,156,356
0,0,2.186440678,1,0,0,0.728395062,0,0.48379661,59,22,10,42
0,0,2.547169811,0,0,1,0.582417582,0,0.354415094,53,22,10,42
0,3.25,2.145833333,1,0,-4,0.5,0.206225681,0.188172043,48,22,20,43
0,2.4,1.516666667,1,0,-4,0.555555556,0.285603113,0.269354839,60,22,20,43
0,5,1.117647059,1,0,-1,0.666666667,0.404669261,0.058823529,34,22,20,43
0,0,0.3,0,0,0,0.754716981,0,0.015714286,40,22,20,42
0,0,0.593220339,1,0,0,0.360488798,0,0.274057307,177,22,20,65
0,0.6,8.233333333,1,0,-5,0.517241379,0.033333333,0.238217165,30,22,20,63
0,0.5,5.925,0,1,-4,0.519480519,0.069444444,0.241500711,40,22,20,63
0,1.133333333,8.233333333,0,1,-4,0.769230769,0.04,0.487766714,30,22,20,63
0,0.538461538,2.538461538,1,-1,-1,0.896551724,0.15820029,0.315897436,26,22,20,65
0,9.566666667,11.76666667,1,-5,-4,0.75,0.44821584,0.402029664,30,43,42,98
0,6.925,8.575,1,-5,-4,0.32,0.293244125,0.401492974,40,43,42,98
0,2.445652174,3.163043478,0,-4,-3,0.613333333,0.325263935,0.268786274,92,43,42,98
0,0,9.576923077,1,0,0,0.448275862,0,0.219514582,26,43,42,99
0,0.220930233,2.197674419,1,0,0,0.443298969,0.196264975,0.210752116,86,43,42,99
0,4.220183486,9.19266055,1,-1,-3,0.178396072,0.430283457,0.75329831,109,43,42,98
0,0.21299639,0.476534296,-4,5,5,0.394025605,0.21299639,0.337633518,277,43,42,99
0,0.395348837,3.453488372,1,-1,-4,0.521212121,0.370431894,0.1395485,86,43,42,98
0,0.599303136,2.871080139,1,-2,-3,0.227416799,0.599303136,0.375366874,287,43,42,98
0,0.628571429,14.87142857,1,0,-3,0.289256198,0.615222482,0.081330438,70,43,42,98
0,0.785454545,11.78545455,1,-4,-18,0.349872774,0.568008126,0.22389079,275,66,64,152
0,17.18518519,129.2222222,1,-4,-18,0.346153846,0.584854128,0.237039743,27,66,64,152
0,0.357142857,114.0714286,1,0,-18,0.35443038,0.191269841,0.035986972,28,66,64,153
0,1.747519294,2.552370452,0,-8,-17,0.207030358,0.337877296,0.650364258,907,66,64,153
0,0.321148825,0.548302872,-3,4,4,0.448477752,0.321148825,0.453022695,383,66,64,153
0,0.382538254,2.164716472,-2,-4,-15,0.312781532,0.382538254,0.369026051,1111,66,64,152
0,0,91.52631579,1,0,-18,0.422222222,0,0.014172259,38,66,64,152
1,0,0,1,0,0,0.589264877,0,0,505,83,41,125
0,0.398905109,0.486131387,-15,-10,-8,0.331759293,0.398905109,0.302000544,2740,83,82,188
0,0.384555382,0.588143526,-15,-8,-8,0.274136641,0.384555382,0.575676928,2564,83,82,188
1,0,0.047217538,1,0,0,0.651648352,0,0.015957313,593,102,50,156
0,0.417132216,0.59062694,-17,-6,-14,0.341675504,0.417132216,0.460811457,3222,102,100,234
0,0.412969283,0.591865757,-17,13,13,0.428206065,0.412969283,0.431006101,3516,102,100,236
0,0.342375367,0.595552297,-24,-9,-18,0.398480865,0.342375367,0.534581487,4092,126,124,285
0,0.473477407,0.653732809,-23,12,13,0.43195078,0.473477407,0.588034959,4072,126,124,287
0,0.481095766,0.701833824,-22,13,1,0.45470455,0.481095766,0.609856244,4417,139,138,315
0,0.459317073,0.685463415,-31,10,-2,0.49912349,0.459317073,0.6430588,5125,157,156,356
0,0,1.361445783,1,0,-2,0.231197772,0,0.44422323,83,22,20,43
0,0,2.843137255,1,0,-2,0.375,0,0.10959682,51,22,20,43
0,0.620689655,0.977011494,0,0,-3,0.216957606,0.199071129,0.299641982,87,22,20,42
0,0,3.229166667,1,0,-1,0.444444444,0,0.221890971,48,22,20,65
0,0.191489362,0.829787234,0,1,-1,0.260147601,0.11921531,0.576700605,141,22,20,63
0,0.443298969,0.871134021,-3,2,-3,0.305511811,0.401368265,0.682960486,194,43,42,98
0,0.435483871,1.870967742,1,0,-1,0.150485437,0.25566742,0.54015457,62,43,42,99
0,0.228571429,1.514285714,1,0,-1,0.157657658,0.013913967,0.335338346,70,43,42,98
0,0,1.43902439,1,0,-1,0.353448276,0,0.172728569,41,43,42,98
0,2.041666667,4.041666667,1,-4,-7,0.159645233,1.094338422,2.220668083,72,43,42,98
0,0.46969697,1.666666667,1,0,-1,0.129411765,0.46969697,0.626794258,66,43,42,98
0,0,2.448275862,1,0,-1,0.284313725,0,0.028433152,29,43,42,98
0,1.578651685,18.75280899,0,-6,-17,0.231770833,1.578651685,0.847540775,178,66,64,152
0,3.135135135,30.67567568,0,-6,-17,0.2890625,1.067567568,0.481361522,111,66,64,152
0,0.742857143,1.228571429,1,-1,-1,0.319634703,0.1160401,0.427067669,70,66,64,153
0,0.363636364,18.97727273,0,0,-17,0.210526316,0.363636364,1.033978809,176,66,64,152
0,0.37,34.16,0,0,-17,0.292397661,0.22015625,0.464464742,100,66,64,152
1,0,0,0,0,0,0.540229885,0,0,376,83,41,125
0,0.398905109,0.486131387,-15,-10,-8,0.331759293,0.398905109,0.302000544,2740,83,82,188
0,26.57553957,0.482014388,0,-25,0,0.383977901,0.20866271,0.36859492,139,83,82,188
0,0.384555382,0.588143526,-15,-8,-8,0.274136641,0.384555382,0.575676928,2564,83,82,188
0,0.373015873,0.634920635,0,0,0,0.401273885,0.19095852,0.309604794,126,83,82,188
1,0,0.028384279,0,0,0,0.609853529,0,0.025652847,458,102,50,156
0,0.417132216,0.59062694,-17,-6,-14,0.341675504,0.417132216,0.460811457,3222,102,100,234
0,28.26923077,0.679487179,0,-23,-1,0.456140351,0.06151399,0.535787742,156,102,100,234
0,0.412969283,0.591865757,-17,13,13,0.428206065,0.412969283,0.431006101,3516,102,100,236
0,0.342375367,0.595552297,-24,-9,-18,0.398480865,0.342375367,0.534581487,4092,126,124,285
0,0.366666667,0.485714286,-1,0,0,0.668789809,0.094727891,0.352215321,210,126,124,285
0,0.473477407,0.653732809,-23,12,13,0.43195078,0.473477407,0.588034959,4072,126,124,287
0,28.12621359,31.68932039,0,-11,-10,0.525510204,0.211146253,0.305308505,206,126,124,287
0,0.481095766,0.701833824,-22,13,1,0.45470455,0.481095766,0.609856244,4417,139,138,315
0,28.73636364,33.16818182,0,-9,-21,0.577427822,0.166311977,0.267706424,220,139,138,315
0,0.459317073,0.685463415,-31,10,-2,0.49912349,0.459317073,0.6430588,5125,157,156,356
0,27.54580153,31.96946565,-1,-20,-32,0.700534759,0.039747738,0.170661744,262,157,156,356
0,0,0.201149425,1,0,-1,0.397260274,0,0.062835249,174,22,10,42
0,1.119565217,0.913043478,-2,-3,-3,0.375510204,0.049077734,0.066343322,92,22,20,43
0,0.030769231,0.374358974,-5,5,5,0.393939394,0.030769231,0.248270995,195,22,20,65
0,2.9,3.78,0,-6,0,0.282485876,0.307386364,0.287762557,50,43,42,98
0,0,9.438596491,1,0,-1,0.349693252,0,0.392541511,57,43,42,99
0,0.422413793,4.706896552,1,0,-1,0.233400402,0.216763606,0.050442723,116,43,42,98
0,0.471794872,0.815384615,-6,6,6,0.369318182,0.353846154,0.526310632,195,43,42,99
0,1.785714286,7.535714286,1,-1,-1,0.325581395,0.281130634,0.11730811,28,43,42,98
0,0.45,5.62,1,0,-1,0.242130751,0.092791971,0.084680281,100,43,42,98
1,0,0.031073446,0,0,0,0.563694268,0,0.031073446,354,66,32,101
0,0.640336134,4.909243697,0,-10,-17,0.212424134,0.640336134,1.015807039,595,66,64,152
0,27.70588235,1.558823529,0,-10,0,0.404761905,0.139130983,0.821535394,34,66,64,152
0,0.361702128,0.531914894,0,0,-1,0.661971831,0.150962513,0.326414115,47,66,64,153
0,1.747519294,2.552370452,0,-8,-17,0.207030358,0.337877296,0.650364258,907,66,64,153
0,0.728033473,5.209205021,0,0,-1,0.363774734,0.728033473,0.465318857,239,66,64,153
0,0.3081571,4.311178248,0,-1,-17,0.221627051,0.3081571,0.932101988,662,66,64,152
0,0,0.673076923,0,0,0,0.619047619,0,0.191003911,52,66,64,152
1,0,0,0,0,0,0.637462236,0,0,422,83,41,125
0,0.398905109,0.486131387,-15,-10,-8,0.331759293,0.398905109,0.302000544,2740,83,82,188
0,0.415384615,0.353846154,0,0,-1,0.698924731,0.087857597,0.165811966,65,83,82,188
0,0.790570175,1.001096491,-6,6,6,0.320675105,0.790570175,0.94435204,912,83,82,189
0,22.66666667,25.44927536,0,0,0,0.570247934,0.006915143,0.093393344,69,83,82,189
0,0.333333333,0.543859649,-1,0,0,0.77027027,0.0609319,0.05782976,57,83,82,188
0,0.384555382,0.588143526,-15,-8,-8,0.274136641,0.384555382,0.575676928,2564,83,82,188
0,0.417132216,0.59062694,-17,-6,-14,0.341675504,0.417132216,0.460811457,3222,102,100,234
0,0.416666667,0.25,-1,0,1,0.87804878,0.015536723,0.078947368,72,102,100,234
0,0.412969283,0.591865757,-17,13,13,0.428206065,0.412969283,0.431006101,3516,102,100,236
0,56.10344828,63.33333333,0,-4,-4,0.737288136,0.179368299,0.168892782,87,102,100,236
0,0.462686567,0.298507463,0,0,1,0.905405405,0.002211166,0.067661692,67,126,124,285
0,0.342375367,0.595552297,-24,-9,-18,0.398480865,0.342375367,0.534581487,4092,126,124,285
0,0.473477407,0.653732809,-23,12,13,0.43195078,0.473477407,0.588034959,4072,126,124,287
0,67.18181818,75.52272727,-1,-10,-9,0.814814815,0.218878077,0.158148666,88,126,124,287
0,0.481095766,0.701833824,-22,13,1,0.45470455,0.481095766,0.609856244,4417,139,138,315
0,70.10869565,80.70652174,0,-9,-21,0.893203883,0.246016507,0.180468231,92,139,138,315
0,0.459317073,0.685463415,-31,10,-2,0.49912349,0.459317073,0.6430588,5125,157,156,356
0,82.1,94.97777778,0,-21,-33,0.947368421,0.231155045,0.134350243,90,157,156,356
0,0,1,1,0,0,0.671428571,0,0,47,22,10,42
0,0,0.223602484,0,0,0,0.444751381,0,0.129959437,161,22,10,42
0,0,3.730769231,1,0,0,0.742857143,0,0.534896283,26,22,10,42
0,0,1.928571429,1,0,0,0.7,0,0.506420546,42,22,10,42
0,0.443181818,0.534090909,1,0,-1,0.353413655,0.088946281,0.139665233,88,22,20,43
0,0.424778761,1.10619469,1,-1,-1,0.346625767,0.283088056,0.5712116,113,22,20,65
0,0,0.427350427,1,0,0,0.372611465,0,0.009432509,117,22,20,65
0,1.59375,1.96875,-1,2,2,0.727272727,0.14125,0.105308219,32,22,20,63
0,0.660377358,1.773584906,1,0,-2,0.441666667,0.19981814,0.253743972,53,22,20,63
0,1.166666667,14.36666667,0,0,-8,0.535714286,0.045977011,0.530532824,30,43,42,98
0,2.3,8.22,1,-2,-9,0.208333333,0.775784753,0.207201309,50,43,42,98
0,0,9.084745763,1,0,-1,0.290640394,0,0.269116962,59,43,42,99
0,0.5,10.44230769,1,0,-1,0.371428571,0.596153846,0.428088869,52,43,42,99
0,0.363636364,9.03030303,1,0,-1,0.4125,0.048951049,0.462722302,66,43,42,98
0,0,24.46153846,1,0,-1,1,0,0.778372949,26,43,42,98
0,0.157894737,0.589473684,1,0,0,0.650684932,0.017135863,0.089498394,95,43,42,99
0,8.111111111,11,1,-1,-1,0.415384615,0.336844745,0.485714286,27,43,42,99
0,2.784615385,3.984615385,0,0,0,0.560344828,0.008994617,0.101362637,65,43,42,99
0,0.217687075,0.544217687,-1,2,2,0.329596413,0.217687075,0.399839611,147,43,42,99
0,0,8.408163265,1,0,-9,0.259259259,0,0.029927519,49,43,42,98
0,0.9,6.683333333,1,-1,-9,0.144927536,0.518532819,0.735351882,60,43,42,98
0,0.45,5.62,1,0,-1,0.242130751,0.092791971,0.084680281,100,43,42,98
0,0.629032258,9.677419355,1,0,-1,0.375757576,0.51394155,0.410186075,62,43,42,98
0,2.884615385,24.46153846,1,0,-1,1,0.817359855,0.778372949,26,43,42,98
0,0.640336134,4.909243697,0,-10,-17,0.212424134,0.640336134,1.015807039,595,66,64,152
0,0.730769231,0.423076923,0,0,0,0.702702703,0.104111406,0.196678322,26,66,64,152
0,29.3902439,38.29268293,1,-9,-18,0.227777778,0.216015094,0.500038797,82,66,64,153
0,0.815618221,2.219088937,-8,8,7,0.251500273,0.815618221,1.119464807,461,66,64,153
0,28.89285714,52,1,-1,-2,0.274509804,0.663432312,0.941810345,28,66,64,153
0,17.6,31.97777778,0,0,-1,0.775862069,0.411456628,0.312962963,45,66,64,153
0,0.3081571,4.311178248,0,-1,-17,0.221627051,0.3081571,0.932101988,662,66,64,152
1,0,0,0,0,0,0.459078591,0,0,847,83,41,125
0,0.398905109,0.486131387,-15,-10,-8,0.331759293,0.398905109,0.302000544,2740,83,82,188
0,0.551724138,0.206896552,1,0,0,0.90625,0.034482759,0.043802423,29,83,82,188
0,35.28888889,39.55555556,1,-1,-1,0.9375,0.387529301,0.334927685,45,83,82,189
0,0.384555382,0.588143526,-15,-8,-8,0.274136641,0.384555382,0.575676928,2564,83,82,188
0,0.417132216,0.59062694,-17,-6,-14,0.341675504,0.417132216,0.460811457,3222,102,100,234
0,0.412969283,0.591865757,-17,13,13,0.428206065,0.412969283,0.431006101,3516,102,100,236
0,133.2702703,150.2702703,0,-4,-4,0.840909091,0.280490575,0.271305902,37,102,100,236
0,0.342375367,0.595552297,-24,-9,-18,0.398480865,0.342375367,0.534581487,4092,126,124,285
0,0.473477407,0.653732809,-23,12,13,0.43195078,0.473477407,0.588034959,4072,126,124,287
0,170.4285714,191.4,1,-12,-11,0.945945946,0.327160587,0.27484975,35,126,124,287
0,0.481095766,0.701833824,-22,13,1,0.45470455,0.481095766,0.609856244,4417,139,138,315
0,185.9142857,213.7714286,1,-10,-22,0.945945946,0.288055531,0.226161958,35,139,138,315
0,0.459317073,0.685463415,-31,10,-2,0.49912349,0.459317073,0.6430588,5125,157,156,356
0,248.3,286.9333333,1,-22,-34,0.909090909,0.198782626,0.097901832,30,157,156,356
0,0,3.454545455,1,0,-1,0.154308617,0,0.104231586,77,22,20,43
0,0,8.527777778,1,0,-1,0.16,0,0.064952807,36,22,20,43
0,0,11.25,1,0,-1,0.259259259,0,0.342771982,28,22,20,43
0,0.425925926,2.583333333,-1,0,-6,0.415384615,0.192285968,0.509390907,108,22,20,42
0,0.049242424,0.696969697,-7,1,-6,0.338896021,0.039898026,0.123963291,264,22,20,43
0,0,5.588235294,1,0,-14,0.382022472,0,0.222858925,68,22,20,43
0,0.230538922,0.676646707,-14,4,-4,0.271324127,0.230538922,0.198578453,334,22,20,42
0,0.617021277,10.91489362,-2,0,-16,0.505376344,0.122261035,0.356512714,47,22,20,42
0,1.037037037,0.962962963,1,-2,-1,0.627906977,0.058144166,0.016956716,27,22,20,43
0,0,5.884615385,1,0,-1,0.115044248,0,0.543574481,52,22,20,65
0,0,11.78571429,1,0,-1,0.259259259,0,0.31505102,28,22,20,65
0,0.673913043,10.67391304,1,0,-9,0.123324397,0.251241614,1.163124474,46,22,20,63
0,0,13.91666667,1,0,-9,0.16,0,0.66728763,36,22,20,63
0,0,2.604278075,-2,0,-26,0.5,0,0.290152712,187,22,20,65
0,0.512345679,1.271604938,-19,-1,10,0.268656716,0.199137994,0.574457216,324,22,20,63
0,15.89655172,24.37931034,1,-21,-10,0.659090909,0.511210864,0.358224336,29,22,20,63
0,1.241610738,2.932885906,-6,-8,-4,0.277467412,0.022140563,0.226457452,149,22,20,65
0,6.952380952,12.95238095,-1,-13,-9,0.471910112,0.425051255,0.278883911,42,22,20,65
0,0,9.654545455,-1,0,-9,0.591397849,0,0.424580298,55,22,20,65
0,0,0.87150838,0,0,-10,0.177579365,0,0.847679184,358,43,42,98
0,0.222551929,0.59347181,-28,-1,8,0.354923644,0.153316499,0.513001484,674,43,42,99
0,0.300341297,0.399317406,-10,10,11,0.340301974,0.28688949,0.326885778,586,43,42,98
0,0,12.13793103,1,0,-1,0.21641791,0,0.137863487,29,43,42,99
0,0,10.20588235,1,0,-1,0.236111111,0,0.209771274,34,43,42,99
0,0.027932961,0.247672253,-8,0,-2,0.266766021,0.026403299,0.229953108,537,43,42,98
0,0.307065217,0.114130435,-9,-9,10,0.422988506,0.197626897,0.067503831,736,43,42,98
0,2.348571429,1.131428571,-4,-6,-9,0.233022636,0.460381616,0.296115674,175,43,42,65
0,10.05660377,0.490566038,0,-10,-2,0.638554217,0.467074266,0.005829115,53,43,42,65
0,0,1.535433071,0,0,-29,0.186581783,0,1.454885885,381,66,64,152
1,0.080074488,0.102420857,-20,0,21,0.537,0.05785944,0.089887154,1074,66,64,153
0,1.198391421,1.313672922,-13,14,14,0.302024291,0.495051434,0.555463287,373,66,32,102
0,9.379746835,9.924050633,-2,3,3,0.642276423,0.296966486,0.268558395,79,66,32,102
0,0,0.441791045,-10,0,-19,0.328109696,0,0.395987346,670,66,64,152
0,0.080851064,0.474468085,0,0,-5,0.226506024,0.051460833,0.351975818,470,83,82,188
1,0.12244898,0.081632653,1,0,0,0.543620777,0.088418742,0.06445536,1078,83,82,188
0,20.54285714,19.17142857,1,-5,-14,0.53030303,0.184731324,0.231342791,35,83,41,125
0,0.429708223,0.546419098,-4,5,5,0.43233945,0.257393414,0.33843916,754,83,82,188
0,1.358050847,1.758474576,0,-8,-13,0.214253291,0.955868229,1.46828574,472,102,100,236
1,0.059966216,0.083614865,1,0,0,0.585269402,0.016743317,0.031601351,1184,102,100,234
0,3.931428571,5.662857143,-4,5,5,0.233022636,1.016060347,1.48327827,175,102,50,156
0,15.28301887,21,0,1,1,0.638554217,0.264294738,0.093796526,53,102,50,156
1,0.144559174,0.15567911,1,-5,-3,0.596965386,0.066670481,0.071352635,1259,126,124,287
0,0.651558074,0.719546742,-13,14,14,0.407621247,0.419602275,0.454226053,706,126,62,191
0,23.34343434,24.48340548,-5,-38,-30,0.306230667,1.284531472,1.390323577,693,126,124,285
1,0.079759863,0.041166381,1,0,0,0.57866005,0.031634008,0.024389774,1166,126,124,191
0,0.093287976,0.348946749,-69,28,-155,0.639688651,0.082058046,0.336363812,15286,139,138,314
1,0.113284434,0.108394458,1,0,0,0.589337176,0.051659796,0.0470405,1227,139,138,315
0,33.81481481,42.18518519,1,0,0,0.627906977,0.195573865,0.078430291,27,139,69,210
1,0.100343053,0.09948542,1,0,0,0.57866005,0.043384119,0.042570881,1166,157,78,236
0,0.245283019,2.103773585,1,0,-1,0.135031847,0.245283019,0.764273906,106,22,20,43
0,0,4.061538462,1,0,-1,0.214521452,0,0.110533059,65,22,20,43
0,2.903225806,3.903225806,1,0,0,0.525423729,0.727789217,0.769489783,31,22,20,42
0,2.102564103,2.41025641,1,0,-1,0.268965517,0.468236649,0.007053856,39,22,20,42
0,0,3.15625,1,0,-1,0.237037037,0,0.126694277,32,22,20,42
0,0,0.243816254,-7,0,-1,0.358681876,0,0.192431379,283,22,20,43
0,0.496575342,0.715753425,-2,-10,-16,0.284878049,0.455398222,0.557703508,292,22,20,42
0,0,4.769230769,1,0,-1,0.214521452,0,0.236263736,65,22,20,65
0,0.801652893,2.561983471,1,0,-2,0.143026005,0.165289256,1.182069527,121,22,20,63
0,5.8125,12.46875,1,0,-2,0.237037037,0.296875,0.316641021,32,22,20,63
0,2.4,11.82222222,0,-3,-18,0.681818182,0.497986577,0.331014493,45,22,20,65
0,1.013157895,6.592105263,-1,-2,-17,0.374384236,0.085747086,0.218337841,76,22,20,65
0,0.111398964,0.60880829,-13,5,5,0.378802748,0.111398964,0.420602814,386,22,20,63
0,4.725490196,9.137254902,1,-3,-16,0.43220339,0.340870397,0.059518227,51,22,20,65
0,2.395348837,5.011627907,-1,-1,-14,0.666666667,0.572682927,0.313108946,86,22,20,65
0,0,0.605333333,0,0,-2,0.265205092,0,0.605333333,375,43,42,98
0,0.253032929,0.585788562,-18,-1,5,0.456126482,0.147781792,0.488147278,577,43,42,99
0,0.232108317,0.303675048,-15,11,16,0.457927369,0.205416196,0.241019502,517,43,42,98
0,0,13.5,1,0,-1,0.257425743,0,0.035714286,26,43,42,99
0,0,3.7125,1,0,-1,0.174672489,0,0.526396747,80,43,42,99
0,0,13.5,1,0,-1,0.282608696,0,0.056577086,26,43,42,99
0,0.106728538,0.39675174,-1,0,-1,0.312092686,0.080899654,0.364154281,431,43,42,98
0,0.320450886,0.085346216,-8,-2,9,0.53812825,0.200788276,0.056062001,621,43,42,98
0,3.203252033,2.25203252,0,-15,-5,0.448905109,0.020098368,0.161752671,123,43,42,65
0,0.145888594,1.24403183,0,-2,-20,0.266619519,0.028753316,1.128142862,377,66,64,152
1,0.108196721,0.135519126,-13,0,14,0.678783383,0.056470425,0.083283639,915,66,64,153
0,0.685,0.7825,-5,6,6,0.376293509,0.510248735,0.59629107,400,66,32,102
0,0.008305648,0.405315615,-2,0,-18,0.425742574,0.008305648,0.33274063,602,66,64,152
0,0.40504451,0.057863501,1,0,0,0.568296796,0.236189013,0.056972294,674,66,64,102
0,0.432494279,1.139588101,0,-2,-8,0.295469912,0.193610726,0.39896145,437,83,82,188
1,0.151746725,0.124454148,1,0,0,0.688721805,0.083326127,0.062161944,916,83,82,188
0,20.2,19.56666667,0,-3,-8,0.545454545,0.016564952,0.00513046,30,83,41,125
0,12.25,11.85416667,1,-4,-9,0.432432432,0.282258065,0.25489226,48,83,41,125
0,0.440251572,0.619496855,-3,4,4,0.554489974,0.242081619,0.319291827,636,83,82,188
0,21.15719064,22.53846154,-1,-54,-73,0.327312534,0.993656109,1.136458305,598,102,100,236
1,0.056785371,0.100096246,1,0,-2,0.735314933,0.001500824,0.00292752,1039,102,100,234
0,4.796747967,7.37398374,0,1,1,0.448905109,0.338086725,0.629596268,123,102,50,156
0,0.669367909,0.713128039,-8,9,9,0.542656113,0.348062012,0.377529406,617,126,62,191
1,0.07184466,0.026213592,1,0,0,0.731534091,0.000558092,0.021859079,1030,126,124,191
0,0.093287976,0.348946749,-69,28,-155,0.639688651,0.082058046,0.336363812,15286,139,138,314
0,15.18959732,16.29865772,-22,-226,-202,0.662590328,0.218826815,0.290173925,1192,139,138,314
0,0.304418869,0.526996306,-74,9,42,0.699289582,0.088313331,0.274597082,14076,157,156,354
0,0,692.3548387,1,0,-33,0.563636364,0,0.581360818,31,157,156,354
1,0.109708738,0.106796117,1,-2,-2,0.731534091,0.002225723,0.000879211,1030,157,78,236
0,0,8.516129032,1,0,-1,0.240310078,0,0.199751861,31,22,20,43
0,0.122137405,1.251908397,1,0,-1,0.123584906,0.116295952,0.55607751,131,22,20,43
0,0,8.833333333,1,0,-1,0.491803279,0,0.608974359,30,22,20,43
0,0.846153846,5.717948718,1,0,-3,0.253246753,0.403967102,0.263655443,39,22,20,42
0,0,8.034482759,1,0,-3,1,0,0.813523132,29,22,20,42
0,0,0.298642534,-13,0,-6,0.3453125,0,0.19759542,221,22,20,43
0,0.862416107,0.89261745,-17,5,-1,0.515570934,0.079147553,0.079955521,298,22,20,42
0,2.404907975,2.460122699,-1,-11,-17,0.573943662,0.172802511,0.173528304,163,22,20,42
0,4.970588235,3.970588235,-1,-3,-2,0.492753623,0.227072067,0.16956274,34,22,20,43
0,1.171428571,0.971428571,-1,0,-1,0.469798658,0.119525457,0.01641127,70,22,20,43
0,0,6.446808511,1,0,-1,0.204347826,0,0.075858013,47,22,20,65
0,0,4.93220339,1,0,-1,0.12688172,0,0.732710161,59,22,20,65
0,0,4.75,1,0,-4,0.150943396,0,0.787972621,72,22,20,63
0,1.425925926,6.666666667,1,0,-4,0.16119403,0.233315863,0.674272056,54,22,20,63
0,0.684210526,7.789473684,-2,-1,-25,0.57,0.559107192,0.374414684,57,22,20,65
0,0,16.27586207,1,0,-28,1,0,0.64341637,29,22,20,65
0,0.04368932,0.59223301,-16,0,5,0.397299904,0.04368932,0.334798408,412,22,20,63
0,0.502463054,2.004926108,-4,-13,-9,0.380863039,0.361926544,0.340272482,203,22,20,65
0,0.276315789,3.013157895,-1,0,-12,0.525951557,0.276315789,0.029453865,152,22,20,65
0,0,0.525714286,0,0,-8,0.219849246,0,0.522844604,350,43,42,98
0,0.303393214,0.910179641,-27,-1,8,0.35658363,0.193785831,0.783257405,501,43,42,99
0,0.150819672,0.252459016,-13,11,14,0.510460251,0.109951177,0.136437756,610,43,42,98
0,0,2.625,1,0,-1,0.12244898,0,0.766314481,96,43,42,99
0,0,2.625,1,0,-1,0.175824176,0,0.230111871,96,43,42,99
0,0.132850242,0.289855072,-3,0,-5,0.26988266,0.091578059,0.240525192,414,43,42,98
0,0.277439024,0.164634146,-11,-6,12,0.530315279,0.124691867,0.093889475,656,43,42,98
0,2.609467456,0.917159763,-3,-10,-12,0.409200969,0.247456116,0.302281221,169,43,42,65
0,3.420289855,0.449275362,-2,-11,1,0.477508651,0.069007337,0.368760064,138,43,42,65
0,0.359195402,1.359195402,0,-2,-29,0.216283406,0.165749148,1.22766749,348,66,64,152
1,0.096133751,0.142110763,-19,0,20,0.635880399,0.034282944,0.079696418,957,66,64,153
0,1.358024691,1.422839506,-15,16,15,0.532894737,0.088594542,0.118516644,324,66,32,102
0,2.82,2.925,-1,2,1,0.653594771,0.112437358,0.088041002,200,66,32,102
0,0.014981273,0.537453184,-8,0,-21,0.334796238,0.006149864,0.439106706,534,66,64,152
0,0.972631579,17.91368421,-2,-6,-98,0.280898876,0.248398204,0.896190194,475,83,82,188
1,0.132172131,0.099385246,1,0,0,0.666211604,0.039894779,0.035755232,976,83,82,188
0,17.10526316,16.57894737,0,0,-1,0.506666667,0.062515444,0.087806149,38,83,41,125
0,6.020408163,5.816326531,0,0,-1,0.494949495,0.08766887,0.113558295,98,83,41,125
0,0.418604651,0.559593023,0,1,1,0.538341158,0.237526788,0.281774845,688,83,82,188
1,0.067703568,0.149130833,1,0,-5,0.686557789,0.002474131,0.001955109,1093,102,100,234
0,3.644970414,5.349112426,-3,3,4,0.409200969,0.45662322,0.686291596,169,102,50,156
0,4.688405797,6.775362319,-2,2,3,0.477508651,0.248253056,0.445067338,138,102,50,156
0,0.606287425,0.660179641,-1,2,2,0.551155116,0.251974508,0.259948481,668,126,62,191
0,0.877782725,0.96571683,-100,57,65,0.532637695,0.313451158,0.374274466,8984,126,124,285
1,0.095992544,0.033550792,1,-1,0,0.690032154,0.000157515,0.006369118,1073,126,124,191
0,0.093287976,0.348946749,-69,28,-155,0.639688651,0.082058046,0.336363812,15286,139,138,314
0,24.47058824,30.55882353,-1,2,2,0.492753623,0.26436733,0.400359372,34,139,69,210
0,11.37142857,14.32857143,-1,2,2,0.469798658,0.32614594,0.468782729,70,139,69,210
